Time, Value, Peak Time, Peak Data, SDNN Time, SDNN Data, RMSSD Time, RMSSD Data, LF/HF Ratio Time, LF/HF Ratio Data, LF_Power, HF_Power, PPI
0:0:18:403,2441, 0:0:18:403,0, 0:0:18:403,0, 0:0:18:403,0, 0:0:18:403,0,0,0,0
0:0:18:403,2478, 0:0:18:403,0, 0:0:18:403,0, 0:0:18:403,0, 0:0:18:403,0,0,0,0
0:0:18:431,2510, 0:0:18:431,0, 0:0:18:431,0, 0:0:18:431,0, 0:0:18:431,0,0,0,0
0:0:18:431,2557, 0:0:18:431,0, 0:0:18:431,0, 0:0:18:431,0, 0:0:18:431,0,0,0,0
0:0:18:435,2583, 0:0:18:435,0, 0:0:18:435,0, 0:0:18:435,0, 0:0:18:435,0,0,0,0
0:0:18:435,2598, 0:0:18:435,0, 0:0:18:435,0, 0:0:18:435,0, 0:0:18:435,0,0,0,0
0:0:18:436,2609, 0:0:18:436,0, 0:0:18:436,0, 0:0:18:436,0, 0:0:18:436,0,0,0,0
0:0:18:436,2617, 0:0:18:436,0, 0:0:18:436,0, 0:0:18:436,0, 0:0:18:436,0,0,0,0
0:0:18:437,2621, 0:0:18:437,0, 0:0:18:437,0, 0:0:18:437,0, 0:0:18:437,0,0,0,0
0:0:18:437,2622, 0:0:18:437,0, 0:0:18:437,0, 0:0:18:437,0, 0:0:18:437,0,0,0,0
0:0:18:442,2619, 0:0:18:442,0, 0:0:18:442,0, 0:0:18:442,0, 0:0:18:442,0,0,0,0
0:0:18:474,2614, 0:0:18:474,2622, 0:0:18:474,0, 0:0:18:474,0, 0:0:18:474,0,0,0,
0:0:18:475,2606, 0:0:18:475,0, 0:0:18:475,0, 0:0:18:475,0, 0:0:18:475,0,0,0,0
0:0:18:475,2592, 0:0:18:475,0, 0:0:18:475,0, 0:0:18:475,0, 0:0:18:475,0,0,0,552.43
0:0:18:480,2579, 0:0:18:480,0, 0:0:18:480,0, 0:0:18:480,0, 0:0:18:480,0,0,0,0
0:0:18:481,2565, 0:0:18:481,0, 0:0:18:481,0, 0:0:18:481,0, 0:0:18:481,0,0,0,0
0:0:18:481,2548, 0:0:18:481,0, 0:0:18:481,0, 0:0:18:481,0, 0:0:18:481,0,0,0,0
0:0:18:481,2530, 0:0:18:481,0, 0:0:18:481,0, 0:0:18:481,0, 0:0:18:481,0,0,0,0
0:0:18:482,2510, 0:0:18:482,0, 0:0:18:482,0, 0:0:18:482,0, 0:0:18:482,0,0,0,0
0:0:18:482,2490, 0:0:18:482,0, 0:0:18:482,0, 0:0:18:482,0, 0:0:18:482,0,0,0,0
0:0:18:483,2468, 0:0:18:483,0, 0:0:18:483,0, 0:0:18:483,0, 0:0:18:483,0,0,0,0
0:0:18:487,2447, 0:0:18:487,0, 0:0:18:487,0, 0:0:18:487,0, 0:0:18:487,0,0,0,0
0:0:18:487,2424, 0:0:18:487,0, 0:0:18:487,0, 0:0:18:487,0, 0:0:18:487,0,0,0,0
0:0:18:489,2400, 0:0:18:489,0, 0:0:18:489,0, 0:0:18:489,0, 0:0:18:489,0,0,0,0
0:0:18:492,2376, 0:0:18:492,0, 0:0:18:492,0, 0:0:18:492,0, 0:0:18:492,0,0,0,0
0:0:18:523,2352, 0:0:18:523,0, 0:0:18:523,0, 0:0:18:523,0, 0:0:18:523,0,0,0,0
0:0:18:525,2326, 0:0:18:525,0, 0:0:18:525,0, 0:0:18:525,0, 0:0:18:525,0,0,0,0
0:0:18:525,2302, 0:0:18:525,0, 0:0:18:525,0, 0:0:18:525,0, 0:0:18:525,0,0,0,0
0:0:18:528,2276, 0:0:18:528,0, 0:0:18:528,0, 0:0:18:528,0, 0:0:18:528,0,0,0,0
0:0:18:530,2251, 0:0:18:530,0, 0:0:18:530,0, 0:0:18:530,0, 0:0:18:530,0,0,0,0
0:0:18:530,2225, 0:0:18:530,0, 0:0:18:530,0, 0:0:18:530,0, 0:0:18:530,0,0,0,0
0:0:18:531,2200, 0:0:18:531,0, 0:0:18:531,0, 0:0:18:531,0, 0:0:18:531,0,0,0,0
0:0:18:531,2174, 0:0:18:531,0, 0:0:18:531,0, 0:0:18:531,0, 0:0:18:531,0,0,0,0
0:0:18:532,2149, 0:0:18:532,0, 0:0:18:532,0, 0:0:18:532,0, 0:0:18:532,0,0,0,0
0:0:18:538,2123, 0:0:18:538,0, 0:0:18:538,0, 0:0:18:538,0, 0:0:18:538,0,0,0,0
0:0:18:539,2099, 0:0:18:539,0, 0:0:18:539,0, 0:0:18:539,0, 0:0:18:539,0,0,0,0
0:0:18:540,2074, 0:0:18:540,0, 0:0:18:540,0, 0:0:18:540,0, 0:0:18:540,0,0,0,0
0:0:18:543,2050, 0:0:18:543,0, 0:0:18:543,0, 0:0:18:543,0, 0:0:18:543,0,0,0,0
0:0:18:571,2028, 0:0:18:571,0, 0:0:18:571,0, 0:0:18:571,0, 0:0:18:571,0,0,0,0
0:0:18:571,2005, 0:0:18:571,0, 0:0:18:571,0, 0:0:18:571,0, 0:0:18:571,0,0,0,0
0:0:18:576,1984, 0:0:18:576,0, 0:0:18:576,0, 0:0:18:576,0, 0:0:18:576,0,0,0,0
0:0:18:577,1964, 0:0:18:577,0, 0:0:18:577,0, 0:0:18:577,0, 0:0:18:577,0,0,0,0
0:0:18:577,1946, 0:0:18:577,0, 0:0:18:577,0, 0:0:18:577,0, 0:0:18:577,0,0,0,0
0:0:18:577,1930, 0:0:18:577,0, 0:0:18:577,0, 0:0:18:577,0, 0:0:18:577,0,0,0,0
0:0:18:578,1916, 0:0:18:578,0, 0:0:18:578,0, 0:0:18:578,0, 0:0:18:578,0,0,0,0
0:0:18:578,1904, 0:0:18:578,0, 0:0:18:578,0, 0:0:18:578,0, 0:0:18:578,0,0,0,0
0:0:18:579,1894, 0:0:18:579,0, 0:0:18:579,0, 0:0:18:579,0, 0:0:18:579,0,0,0,0
0:0:18:583,1887, 0:0:18:583,0, 0:0:18:583,0, 0:0:18:583,0, 0:0:18:583,0,0,0,0
0:0:18:613,1882, 0:0:18:613,0, 0:0:18:613,0, 0:0:18:613,0, 0:0:18:613,0,0,0,0
0:0:18:614,1880, 0:0:18:614,0, 0:0:18:614,0, 0:0:18:614,0, 0:0:18:614,0,0,0,0
0:0:18:614,1881, 0:0:18:614,0, 0:0:18:614,0, 0:0:18:614,0, 0:0:18:614,0,0,0,0
0:0:18:617,1884, 0:0:18:617,0, 0:0:18:617,0, 0:0:18:617,0, 0:0:18:617,0,0,0,0
0:0:18:618,1890, 0:0:18:618,0, 0:0:18:618,0, 0:0:18:618,0, 0:0:18:618,0,0,0,0
0:0:18:618,1898, 0:0:18:618,0, 0:0:18:618,0, 0:0:18:618,0, 0:0:18:618,0,0,0,0
0:0:18:618,1909, 0:0:18:618,0, 0:0:18:618,0, 0:0:18:618,0, 0:0:18:618,0,0,0,0
0:0:18:620,1921, 0:0:18:620,0, 0:0:18:620,0, 0:0:18:620,0, 0:0:18:620,0,0,0,0
0:0:18:620,1934, 0:0:18:620,0, 0:0:18:620,0, 0:0:18:620,0, 0:0:18:620,0,0,0,0
0:0:18:621,1949, 0:0:18:621,0, 0:0:18:621,0, 0:0:18:621,0, 0:0:18:621,0,0,0,0
0:0:18:650,1965, 0:0:18:650,0, 0:0:18:650,0, 0:0:18:650,0, 0:0:18:650,0,0,0,0
0:0:18:650,1981, 0:0:18:650,0, 0:0:18:650,0, 0:0:18:650,0, 0:0:18:650,0,0,0,0
0:0:18:651,1998, 0:0:18:651,0, 0:0:18:651,0, 0:0:18:651,0, 0:0:18:651,0,0,0,0
0:0:18:654,2015, 0:0:18:654,0, 0:0:18:654,0, 0:0:18:654,0, 0:0:18:654,0,0,0,0
0:0:18:655,2030, 0:0:18:655,0, 0:0:18:655,0, 0:0:18:655,0, 0:0:18:655,0,0,0,0
0:0:18:655,2045, 0:0:18:655,0, 0:0:18:655,0, 0:0:18:655,0, 0:0:18:655,0,0,0,0
0:0:18:657,2060, 0:0:18:657,0, 0:0:18:657,0, 0:0:18:657,0, 0:0:18:657,0,0,0,0
0:0:18:657,2072, 0:0:18:657,0, 0:0:18:657,0, 0:0:18:657,0, 0:0:18:657,0,0,0,0
0:0:18:658,2085, 0:0:18:658,0, 0:0:18:658,0, 0:0:18:658,0, 0:0:18:658,0,0,0,0
0:0:18:658,2095, 0:0:18:658,0, 0:0:18:658,0, 0:0:18:658,0, 0:0:18:658,0,0,0,0
0:0:18:690,2104, 0:0:18:690,0, 0:0:18:690,0, 0:0:18:690,0, 0:0:18:690,0,0,0,0
0:0:18:691,2112, 0:0:18:691,0, 0:0:18:691,0, 0:0:18:691,0, 0:0:18:691,0,0,0,0
0:0:18:691,2117, 0:0:18:691,0, 0:0:18:691,0, 0:0:18:691,0, 0:0:18:691,0,0,0,0
0:0:18:695,2122, 0:0:18:695,0, 0:0:18:695,0, 0:0:18:695,0, 0:0:18:695,0,0,0,0
0:0:18:696,2124, 0:0:18:696,0, 0:0:18:696,0, 0:0:18:696,0, 0:0:18:696,0,0,0,0
0:0:18:696,2126, 0:0:18:696,0, 0:0:18:696,0, 0:0:18:696,0, 0:0:18:696,0,0,0,0
0:0:18:697,2125, 0:0:18:697,0, 0:0:18:697,0, 0:0:18:697,0, 0:0:18:697,0,0,0,0
0:0:18:697,2123, 0:0:18:697,0, 0:0:18:697,0, 0:0:18:697,0, 0:0:18:697,0,0,0,0
0:0:18:698,2119, 0:0:18:698,0, 0:0:18:698,0, 0:0:18:698,0, 0:0:18:698,0,0,0,0
0:0:18:699,2115, 0:0:18:699,0, 0:0:18:699,0, 0:0:18:699,0, 0:0:18:699,0,0,0,0
0:0:18:737,2109, 0:0:18:737,0, 0:0:18:737,0, 0:0:18:737,0, 0:0:18:737,0,0,0,0
0:0:18:738,2102, 0:0:18:738,0, 0:0:18:738,0, 0:0:18:738,0, 0:0:18:738,0,0,0,0
0:0:18:739,2095, 0:0:18:739,0, 0:0:18:739,0, 0:0:18:739,0, 0:0:18:739,0,0,0,0
0:0:18:739,2086, 0:0:18:739,0, 0:0:18:739,0, 0:0:18:739,0, 0:0:18:739,0,0,0,0
0:0:18:740,2077, 0:0:18:740,0, 0:0:18:740,0, 0:0:18:740,0, 0:0:18:740,0,0,0,0
0:0:18:741,2066, 0:0:18:741,0, 0:0:18:741,0, 0:0:18:741,0, 0:0:18:741,0,0,0,0
0:0:18:741,2056, 0:0:18:741,0, 0:0:18:741,0, 0:0:18:741,0, 0:0:18:741,0,0,0,0
0:0:18:746,2046, 0:0:18:746,0, 0:0:18:746,0, 0:0:18:746,0, 0:0:18:746,0,0,0,0
0:0:18:748,2033, 0:0:18:748,0, 0:0:18:748,0, 0:0:18:748,0, 0:0:18:748,0,0,0,0
0:0:18:748,2021, 0:0:18:748,0, 0:0:18:748,0, 0:0:18:748,0, 0:0:18:748,0,0,0,0
0:0:18:749,2009, 0:0:18:749,0, 0:0:18:749,0, 0:0:18:749,0, 0:0:18:749,0,0,0,0
0:0:18:750,1997, 0:0:18:750,0, 0:0:18:750,0, 0:0:18:750,0, 0:0:18:750,0,0,0,0
0:0:18:750,1984, 0:0:18:750,0, 0:0:18:750,0, 0:0:18:750,0, 0:0:18:750,0,0,0,0
0:0:18:767,1971, 0:0:18:767,0, 0:0:18:767,0, 0:0:18:767,0, 0:0:18:767,0,0,0,0
0:0:18:768,1958, 0:0:18:768,0, 0:0:18:768,0, 0:0:18:768,0, 0:0:18:768,0,0,0,0
0:0:18:769,1944, 0:0:18:769,0, 0:0:18:769,0, 0:0:18:769,0, 0:0:18:769,0,0,0,0
0:0:18:770,1930, 0:0:18:770,0, 0:0:18:770,0, 0:0:18:770,0, 0:0:18:770,0,0,0,0
0:0:18:774,1916, 0:0:18:774,0, 0:0:18:774,0, 0:0:18:774,0, 0:0:18:774,0,0,0,0
0:0:18:774,1902, 0:0:18:774,0, 0:0:18:774,0, 0:0:18:774,0, 0:0:18:774,0,0,0,0
0:0:18:776,1889, 0:0:18:776,0, 0:0:18:776,0, 0:0:18:776,0, 0:0:18:776,0,0,0,0
0:0:18:803,1875, 0:0:18:803,0, 0:0:18:803,0, 0:0:18:803,0, 0:0:18:803,0,0,0,0
0:0:18:803,1861, 0:0:18:803,0, 0:0:18:803,0, 0:0:18:803,0, 0:0:18:803,0,0,0,0
0:0:18:804,1849, 0:0:18:804,0, 0:0:18:804,0, 0:0:18:804,0, 0:0:18:804,0,0,0,0
0:0:18:804,1836, 0:0:18:804,0, 0:0:18:804,0, 0:0:18:804,0, 0:0:18:804,0,0,0,0
0:0:18:808,1823, 0:0:18:808,0, 0:0:18:808,0, 0:0:18:808,0, 0:0:18:808,0,0,0,0
0:0:18:809,1810, 0:0:18:809,0, 0:0:18:809,0, 0:0:18:809,0, 0:0:18:809,0,0,0,0
0:0:18:810,1798, 0:0:18:810,0, 0:0:18:810,0, 0:0:18:810,0, 0:0:18:810,0,0,0,0
0:0:18:810,1785, 0:0:18:810,0, 0:0:18:810,0, 0:0:18:810,0, 0:0:18:810,0,0,0,0
0:0:18:811,1773, 0:0:18:811,0, 0:0:18:811,0, 0:0:18:811,0, 0:0:18:811,0,0,0,0
0:0:18:811,1762, 0:0:18:811,0, 0:0:18:811,0, 0:0:18:811,0, 0:0:18:811,0,0,0,0
0:0:18:843,1750, 0:0:18:843,0, 0:0:18:843,0, 0:0:18:843,0, 0:0:18:843,0,0,0,0
0:0:18:844,1740, 0:0:18:844,0, 0:0:18:844,0, 0:0:18:844,0, 0:0:18:844,0,0,0,0
0:0:18:845,1728, 0:0:18:845,0, 0:0:18:845,0, 0:0:18:845,0, 0:0:18:845,0,0,0,0
0:0:18:845,1718, 0:0:18:845,0, 0:0:18:845,0, 0:0:18:845,0, 0:0:18:845,0,0,0,0
0:0:18:845,1707, 0:0:18:845,0, 0:0:18:845,0, 0:0:18:845,0, 0:0:18:845,0,0,0,0
0:0:18:845,1697, 0:0:18:845,0, 0:0:18:845,0, 0:0:18:845,0, 0:0:18:845,0,0,0,0
0:0:18:847,1687, 0:0:18:847,0, 0:0:18:847,0, 0:0:18:847,0, 0:0:18:847,0,0,0,0
0:0:18:850,1677, 0:0:18:850,0, 0:0:18:850,0, 0:0:18:850,0, 0:0:18:850,0,0,0,0
0:0:18:851,1667, 0:0:18:851,0, 0:0:18:851,0, 0:0:18:851,0, 0:0:18:851,0,0,0,0
0:0:18:851,1659, 0:0:18:851,0, 0:0:18:851,0, 0:0:18:851,0, 0:0:18:851,0,0,0,0
0:0:18:891,1650, 0:0:18:891,0, 0:0:18:891,0, 0:0:18:891,0, 0:0:18:891,0,0,0,0
0:0:18:892,1643, 0:0:18:892,0, 0:0:18:892,0, 0:0:18:892,0, 0:0:18:892,0,0,0,0
0:0:18:892,1637, 0:0:18:892,0, 0:0:18:892,0, 0:0:18:892,0, 0:0:18:892,0,0,0,0
0:0:18:893,1634, 0:0:18:893,0, 0:0:18:893,0, 0:0:18:893,0, 0:0:18:893,0,0,0,0
0:0:18:897,1635, 0:0:18:897,0, 0:0:18:897,0, 0:0:18:897,0, 0:0:18:897,0,0,0,0
0:0:18:897,1639, 0:0:18:897,0, 0:0:18:897,0, 0:0:18:897,0, 0:0:18:897,0,0,0,0
0:0:18:898,1648, 0:0:18:898,0, 0:0:18:898,0, 0:0:18:898,0, 0:0:18:898,0,0,0,0
0:0:18:898,1662, 0:0:18:898,0, 0:0:18:898,0, 0:0:18:898,0, 0:0:18:898,0,0,0,0
0:0:18:898,1683, 0:0:18:898,0, 0:0:18:898,0, 0:0:18:898,0, 0:0:18:898,0,0,0,0
0:0:18:899,1710, 0:0:18:899,0, 0:0:18:899,0, 0:0:18:899,0, 0:0:18:899,0,0,0,0
0:0:18:904,1742, 0:0:18:904,0, 0:0:18:904,0, 0:0:18:904,0, 0:0:18:904,0,0,0,0
0:0:18:904,1781, 0:0:18:904,0, 0:0:18:904,0, 0:0:18:904,0, 0:0:18:904,0,0,0,0
0:0:18:905,1825, 0:0:18:905,0, 0:0:18:905,0, 0:0:18:905,0, 0:0:18:905,0,0,0,0
0:0:18:909,1873, 0:0:18:909,0, 0:0:18:909,0, 0:0:18:909,0, 0:0:18:909,0,0,0,0
0:0:18:939,1925, 0:0:18:939,0, 0:0:18:939,0, 0:0:18:939,0, 0:0:18:939,0,0,0,0
0:0:18:941,1979, 0:0:18:941,0, 0:0:18:941,0, 0:0:18:941,0, 0:0:18:941,0,0,0,0
0:0:18:941,2034, 0:0:18:941,0, 0:0:18:941,0, 0:0:18:941,0, 0:0:18:941,0,0,0,0
0:0:18:945,2090, 0:0:18:945,0, 0:0:18:945,0, 0:0:18:945,0, 0:0:18:945,0,0,0,0
0:0:18:945,2146, 0:0:18:945,0, 0:0:18:945,0, 0:0:18:945,0, 0:0:18:945,0,0,0,0
0:0:18:946,2200, 0:0:18:946,0, 0:0:18:946,0, 0:0:18:946,0, 0:0:18:946,0,0,0,0
0:0:18:946,2253, 0:0:18:946,0, 0:0:18:946,0, 0:0:18:946,0, 0:0:18:946,0,0,0,0
0:0:18:950,2302, 0:0:18:950,0, 0:0:18:950,0, 0:0:18:950,0, 0:0:18:950,0,0,0,0
0:0:18:951,2349, 0:0:18:951,0, 0:0:18:951,0, 0:0:18:951,0, 0:0:18:951,0,0,0,0
0:0:18:951,2392, 0:0:18:951,0, 0:0:18:951,0, 0:0:18:951,0, 0:0:18:951,0,0,0,0
0:0:18:955,2431, 0:0:18:955,0, 0:0:18:955,0, 0:0:18:955,0, 0:0:18:955,0,0,0,0
0:0:18:956,2467, 0:0:18:956,0, 0:0:18:956,0, 0:0:18:956,0, 0:0:18:956,0,0,0,0
0:0:18:988,2498, 0:0:18:988,0, 0:0:18:988,0, 0:0:18:988,0, 0:0:18:988,0,0,0,0
0:0:18:992,2543, 0:0:18:992,0, 0:0:18:992,0, 0:0:18:992,0, 0:0:18:992,0,0,0,0
0:0:18:993,2567, 0:0:18:993,0, 0:0:18:993,0, 0:0:18:993,0, 0:0:18:993,0,0,0,0
0:0:18:993,2582, 0:0:18:993,0, 0:0:18:993,0, 0:0:18:993,0, 0:0:18:993,0,0,0,0
0:0:18:994,2593, 0:0:18:994,0, 0:0:18:994,0, 0:0:18:994,0, 0:0:18:994,0,0,0,0
0:0:18:994,2600, 0:0:18:994,0, 0:0:18:994,0, 0:0:18:994,0, 0:0:18:994,0,0,0,0
0:0:18:995,2604, 0:0:18:995,0, 0:0:18:995,0, 0:0:18:995,0, 0:0:18:995,0,0,0,0
0:0:18:995,2605, 0:0:18:995,0, 0:0:18:995,0, 0:0:18:995,0, 0:0:18:995,0,0,0,0
0:0:19:29,2601, 0:0:19:29,0, 0:0:19:29,0, 0:0:19:29,0, 0:0:19:29,0,0,0,0
0:0:19:30,2596, 0:0:19:30,2605, 0:0:19:30,0, 0:0:19:30,0, 0:0:19:30,0,0,0,
0:0:19:31,2588, 0:0:19:31,0, 0:0:19:31,0, 0:0:19:31,0, 0:0:19:31,0,0,0,0
0:0:19:31,2578, 0:0:19:31,0, 0:0:19:31,0, 0:0:19:31,0, 0:0:19:31,0,0,0,588.5958
0:0:19:35,2565, 0:0:19:35,0, 0:0:19:35,0, 0:0:19:35,0, 0:0:19:35,0,0,0,0
0:0:19:36,2551, 0:0:19:36,0, 0:0:19:36,0, 0:0:19:36,0, 0:0:19:36,0,0,0,0
0:0:19:37,2535, 0:0:19:37,0, 0:0:19:37,0, 0:0:19:37,0, 0:0:19:37,0,0,0,0
0:0:19:37,2518, 0:0:19:37,0, 0:0:19:37,0, 0:0:19:37,0, 0:0:19:37,0,0,0,0
0:0:19:37,2500, 0:0:19:37,0, 0:0:19:37,0, 0:0:19:37,0, 0:0:19:37,0,0,0,0
0:0:19:38,2481, 0:0:19:38,0, 0:0:19:38,0, 0:0:19:38,0, 0:0:19:38,0,0,0,0
0:0:19:42,2460, 0:0:19:42,0, 0:0:19:42,0, 0:0:19:42,0, 0:0:19:42,0,0,0,0
0:0:19:43,2439, 0:0:19:43,0, 0:0:19:43,0, 0:0:19:43,0, 0:0:19:43,0,0,0,0
0:0:19:44,2417, 0:0:19:44,0, 0:0:19:44,0, 0:0:19:44,0, 0:0:19:44,0,0,0,0
0:0:19:48,2394, 0:0:19:48,0, 0:0:19:48,0, 0:0:19:48,0, 0:0:19:48,0,0,0,0
0:0:19:75,2371, 0:0:19:75,0, 0:0:19:75,0, 0:0:19:75,0, 0:0:19:75,0,0,0,0
0:0:19:77,2348, 0:0:19:77,0, 0:0:19:77,0, 0:0:19:77,0, 0:0:19:77,0,0,0,0
0:0:19:77,2325, 0:0:19:77,0, 0:0:19:77,0, 0:0:19:77,0, 0:0:19:77,0,0,0,0
0:0:19:96,2302, 0:0:19:96,0, 0:0:19:96,0, 0:0:19:96,0, 0:0:19:96,0,0,0,0
0:0:19:97,2279, 0:0:19:97,0, 0:0:19:97,0, 0:0:19:97,0, 0:0:19:97,0,0,0,0
0:0:19:97,2255, 0:0:19:97,0, 0:0:19:97,0, 0:0:19:97,0, 0:0:19:97,0,0,0,0
0:0:19:101,2232, 0:0:19:101,0, 0:0:19:101,0, 0:0:19:101,0, 0:0:19:101,0,0,0,0
0:0:19:102,2209, 0:0:19:102,0, 0:0:19:102,0, 0:0:19:102,0, 0:0:19:102,0,0,0,0
0:0:19:103,2186, 0:0:19:103,0, 0:0:19:103,0, 0:0:19:103,0, 0:0:19:103,0,0,0,0
0:0:19:103,2164, 0:0:19:103,0, 0:0:19:103,0, 0:0:19:103,0, 0:0:19:103,0,0,0,0
0:0:19:104,2141, 0:0:19:104,0, 0:0:19:104,0, 0:0:19:104,0, 0:0:19:104,0,0,0,0
0:0:19:104,2119, 0:0:19:104,0, 0:0:19:104,0, 0:0:19:104,0, 0:0:19:104,0,0,0,0
0:0:19:104,2097, 0:0:19:104,0, 0:0:19:104,0, 0:0:19:104,0, 0:0:19:104,0,0,0,0
0:0:19:109,2075, 0:0:19:109,0, 0:0:19:109,0, 0:0:19:109,0, 0:0:19:109,0,0,0,0
0:0:19:110,2055, 0:0:19:110,0, 0:0:19:110,0, 0:0:19:110,0, 0:0:19:110,0,0,0,0
0:0:19:110,2036, 0:0:19:110,0, 0:0:19:110,0, 0:0:19:110,0, 0:0:19:110,0,0,0,0
0:0:19:139,2017, 0:0:19:139,0, 0:0:19:139,0, 0:0:19:139,0, 0:0:19:139,0,0,0,0
0:0:19:140,1999, 0:0:19:140,0, 0:0:19:140,0, 0:0:19:140,0, 0:0:19:140,0,0,0,0
0:0:19:140,1984, 0:0:19:140,0, 0:0:19:140,0, 0:0:19:140,0, 0:0:19:140,0,0,0,0
0:0:19:141,1969, 0:0:19:141,0, 0:0:19:141,0, 0:0:19:141,0, 0:0:19:141,0,0,0,0
0:0:19:145,1955, 0:0:19:145,0, 0:0:19:145,0, 0:0:19:145,0, 0:0:19:145,0,0,0,0
0:0:19:146,1944, 0:0:19:146,0, 0:0:19:146,0, 0:0:19:146,0, 0:0:19:146,0,0,0,0
0:0:19:147,1935, 0:0:19:147,0, 0:0:19:147,0, 0:0:19:147,0, 0:0:19:147,0,0,0,0
0:0:19:148,1928, 0:0:19:148,0, 0:0:19:148,0, 0:0:19:148,0, 0:0:19:148,0,0,0,0
0:0:19:148,1923, 0:0:19:148,0, 0:0:19:148,0, 0:0:19:148,0, 0:0:19:148,0,0,0,0
0:0:19:151,1921, 0:0:19:151,0, 0:0:19:151,0, 0:0:19:151,0, 0:0:19:151,0,0,0,0
0:0:19:183,1921, 0:0:19:183,0, 0:0:19:183,0, 0:0:19:183,0, 0:0:19:183,0,0,0,0
0:0:19:184,1922, 0:0:19:184,0, 0:0:19:184,0, 0:0:19:184,0, 0:0:19:184,0,0,0,0
0:0:19:184,1927, 0:0:19:184,0, 0:0:19:184,0, 0:0:19:184,0, 0:0:19:184,0,0,0,0
0:0:19:186,1933, 0:0:19:186,0, 0:0:19:186,0, 0:0:19:186,0, 0:0:19:186,0,0,0,0
0:0:19:189,1942, 0:0:19:189,0, 0:0:19:189,0, 0:0:19:189,0, 0:0:19:189,0,0,0,0
0:0:19:190,1952, 0:0:19:190,0, 0:0:19:190,0, 0:0:19:190,0, 0:0:19:190,0,0,0,0
0:0:19:190,1964, 0:0:19:190,0, 0:0:19:190,0, 0:0:19:190,0, 0:0:19:190,0,0,0,0
0:0:19:190,1976, 0:0:19:190,0, 0:0:19:190,0, 0:0:19:190,0, 0:0:19:190,0,0,0,0
0:0:19:191,1989, 0:0:19:191,0, 0:0:19:191,0, 0:0:19:191,0, 0:0:19:191,0,0,0,0
0:0:19:192,2002, 0:0:19:192,0, 0:0:19:192,0, 0:0:19:192,0, 0:0:19:192,0,0,0,0
0:0:19:195,2017, 0:0:19:195,0, 0:0:19:195,0, 0:0:19:195,0, 0:0:19:195,0,0,0,0
0:0:19:225,2031, 0:0:19:225,0, 0:0:19:225,0, 0:0:19:225,0, 0:0:19:225,0,0,0,0
0:0:19:226,2045, 0:0:19:226,0, 0:0:19:226,0, 0:0:19:226,0, 0:0:19:226,0,0,0,0
0:0:19:226,2058, 0:0:19:226,0, 0:0:19:226,0, 0:0:19:226,0, 0:0:19:226,0,0,0,0
0:0:19:231,2071, 0:0:19:231,0, 0:0:19:231,0, 0:0:19:231,0, 0:0:19:231,0,0,0,0
0:0:19:231,2082, 0:0:19:231,0, 0:0:19:231,0, 0:0:19:231,0, 0:0:19:231,0,0,0,0
0:0:19:232,2092, 0:0:19:232,0, 0:0:19:232,0, 0:0:19:232,0, 0:0:19:232,0,0,0,0
0:0:19:233,2102, 0:0:19:233,0, 0:0:19:233,0, 0:0:19:233,0, 0:0:19:233,0,0,0,0
0:0:19:233,2110, 0:0:19:233,0, 0:0:19:233,0, 0:0:19:233,0, 0:0:19:233,0,0,0,0
0:0:19:234,2118, 0:0:19:234,0, 0:0:19:234,0, 0:0:19:234,0, 0:0:19:234,0,0,0,0
0:0:19:234,2124, 0:0:19:234,0, 0:0:19:234,0, 0:0:19:234,0, 0:0:19:234,0,0,0,0
0:0:19:240,2128, 0:0:19:240,0, 0:0:19:240,0, 0:0:19:240,0, 0:0:19:240,0,0,0,0
0:0:19:240,2131, 0:0:19:240,0, 0:0:19:240,0, 0:0:19:240,0, 0:0:19:240,0,0,0,0
0:0:19:242,2133, 0:0:19:242,0, 0:0:19:242,0, 0:0:19:242,0, 0:0:19:242,0,0,0,0
0:0:19:265,2133, 0:0:19:265,0, 0:0:19:265,0, 0:0:19:265,0, 0:0:19:265,0,0,0,0
0:0:19:265,2132, 0:0:19:265,0, 0:0:19:265,0, 0:0:19:265,0, 0:0:19:265,0,0,0,0
0:0:19:267,2129, 0:0:19:267,0, 0:0:19:267,0, 0:0:19:267,0, 0:0:19:267,0,0,0,0
0:0:19:272,2125, 0:0:19:272,0, 0:0:19:272,0, 0:0:19:272,0, 0:0:19:272,0,0,0,0
0:0:19:272,2120, 0:0:19:272,0, 0:0:19:272,0, 0:0:19:272,0, 0:0:19:272,0,0,0,0
0:0:19:273,2114, 0:0:19:273,0, 0:0:19:273,0, 0:0:19:273,0, 0:0:19:273,0,0,0,0
0:0:19:273,2107, 0:0:19:273,0, 0:0:19:273,0, 0:0:19:273,0, 0:0:19:273,0,0,0,0
0:0:19:300,2098, 0:0:19:300,0, 0:0:19:300,0, 0:0:19:300,0, 0:0:19:300,0,0,0,0
0:0:19:301,2090, 0:0:19:301,0, 0:0:19:301,0, 0:0:19:301,0, 0:0:19:301,0,0,0,0
0:0:19:301,2080, 0:0:19:301,0, 0:0:19:301,0, 0:0:19:301,0, 0:0:19:301,0,0,0,0
0:0:19:304,2069, 0:0:19:304,0, 0:0:19:304,0, 0:0:19:304,0, 0:0:19:304,0,0,0,0
